dia_semana,hora_dia,local,ruido,categoria_tarefa,prazo_urgencia,dificuldade,interesse,horas_sono,horas_jejum,tempo_reacao_ms,target
5,12,2,0,2,9,1,4,6.086260848655304,0.9770156384145745,337.7396933543604,68
0,17,0,2,1,3,3,4,6.308920999732408,3.563777393666117,313.7050119182473,42
0,10,0,0,1,5,2,1,7.78999071045044,2.7029793282429257,304.37062750926276,48
5,10,2,1,1,6,5,3,8.207319809718776,4.418973939037981,272.2525477253325,21
3,6,0,1,2,2,2,3,6.822709345977646,4.689152177932802,342.28688612549956,37
4,13,0,1,1,5,2,2,4.1077577171674795,3.336010349653671,402.3373647144496,29
2,22,0,1,0,4,5,4,5.293843757926564,0.7029296354409555,330.38867504220275,52
1,14,0,1,1,8,4,3,7.733930013461013,3.6258338211029235,317.5285619076038,51
1,15,0,1,0,8,4,2,6.217352276088311,2.0792371009650656,299.6120126883458,52
4,18,2,2,1,8,4,1,9.928283906454698,5.632011005897641,316.46372695637194,25
0,7,1,1,3,4,5,1,8.207514840319545,2.2094647601107265,267.2650454228116,55
2,22,0,1,2,10,4,4,9.354847913298727,5.438161973309547,275.7886449926868,62
5,10,0,2,3,1,5,5,7.763685305776869,1.8644329957586565,265.1942527892983,28
0,10,1,0,2,5,4,5,9.400816675432894,1.5554586511746755,265.86554845678404,74
0,14,1,0,0,4,3,4,9.634823429730622,2.0201397973158275,251.61362023530037,66
4,18,1,1,1,2,2,4,6.6433658846351005,2.822324375130285,326.4449484806519,66
3,11,0,1,0,6,3,2,5.185250909691325,4.157957216600241,392.6885877522653,42
2,13,0,2,3,1,3,5,9.388143946756836,5.083791842020254,299.824774900597,31
5,13,0,0,3,1,5,3,6.442715318708558,5.615670289787097,326.5479392220767,28
0,19,1,1,0,4,3,1,4.796952180269086,3.0411022547973556,329.7249466865452,58
2,6,0,2,1,4,4,2,5.248034662218174,3.351113242168302,374.46634829957856,32
0,17,0,2,2,4,2,5,8.64225384058884,1.215006418224584,260.53116246741286,44
2,6,0,1,3,3,5,4,7.239385825584399,3.3753364094373954,318.9968749724981,51
1,9,1,2,0,7,4,4,5.414194098329435,2.6315190070287278,329.00344874151557,52
6,16,1,2,0,2,2,1,6.835503467711608,3.2239073052614087,345.25378482399435,31
6,13,0,2,2,1,2,1,5.576179666376252,0.9893910754732664,319.02838498491724,24
3,6,1,1,2,4,3,4,4.984840628591733,5.8886401739918055,397.59498788836254,57
2,13,0,1,1,4,4,4,5.449287164634246,2.1189185269538076,339.05053624628493,56
3,9,2,2,2,6,5,2,8.326920438341581,5.739339984255256,284.15999919641274,15
3,17,0,2,2,2,2,2,4.1177959119737455,3.876385711004708,359.96619770029224,36
5,6,1,0,2,1,5,2,8.544225916615332,4.879632624937935,310.759201611821,38
6,7,1,0,2,9,4,1,5.470705476620787,4.644787172343444,327.528175204917,54
0,9,1,1,2,7,3,3,9.583244877169523,2.5071866444281503,274.6022092114231,55
1,6,1,0,3,10,1,3,6.528564101036598,3.078261448646335,357.57866394654064,76
5,14,0,0,2,7,5,5,5.057436445080833,3.631076423842352,363.23765296951456,40
0,18,0,2,0,4,3,3,4.939197070742059,0.6110500982104374,340.3063679058094,34
3,7,0,1,0,7,1,3,8.707128324055569,5.0284249133072505,323.40087793132585,39
2,20,0,0,1,2,5,1,5.297281543279122,0.8312591225335313,349.02210928911427,42
5,19,0,2,1,8,1,2,6.446109332860612,5.95229008807803,345.1706369457991,14
1,9,0,0,1,1,3,3,5.996568755051884,1.0039085168876638,298.64131635434086,45
3,19,2,1,2,6,4,3,8.556674748596418,2.2908152327902296,303.59257352152434,53
3,16,0,0,2,8,2,5,6.664432718616229,5.382689337216694,356.64996493618,47
0,10,2,0,0,1,1,4,5.7285559564151045,1.0618237299844147,296.34128664312277,61
5,6,0,1,1,1,3,4,5.584329891789575,0.6268357764996265,312.9900672528911,52
3,23,0,0,2,6,5,4,9.846298610460867,5.384376101766178,251.65889503279072,49
0,13,2,1,1,2,5,1,7.31802514688426,5.670850898830537,312.6810177079014,38
2,10,1,0,0,1,3,3,8.753088392529675,3.5331335802378776,311.1809429998236,56
2,9,2,0,0,1,3,3,7.7338755736774365,4.3202000473586555,285.2575439216797,38
5,19,1,2,1,10,3,4,4.740761200805008,5.78673975445747,387.16836184173155,51
3,6,0,2,2,10,1,2,5.427056923391772,2.9778906215666865,372.80210998121765,50
1,19,2,0,1,7,3,5,6.551921340881563,0.766116924719173,304.1359882453129,63
5,10,1,2,3,4,5,2,8.501687969195743,5.326245824352387,282.88563622354604,18
3,11,2,0,3,8,3,5,6.131906441308877,3.736652042134329,360.04164264653235,63
5,15,1,2,1,8,2,2,4.833270808149605,1.9315002525361458,335.22501534417955,32
2,13,1,0,3,8,4,3,5.715234021144358,5.225460259776346,332.25927308985825,50
4,22,2,1,2,3,2,1,4.353829156374773,2.67977657539347,351.0878868213955,51
6,23,1,2,1,1,1,3,4.632330418923553,3.4068634709032377,369.39734236307766,30
5,22,1,2,3,5,2,1,7.407132207757923,4.973860504140161,292.9878442484993,29
3,21,0,2,0,9,3,3,4.448952152555126,4.807839854506453,404.46850145950657,22
4,16,0,0,0,2,4,1,6.873179689861619,0.8593134137545753,267.63287600176903,47
1,18,2,1,0,4,4,5,5.2133563253007695,1.9165501296319585,345.2746806380673,60
3,9,0,2,1,4,4,2,6.020344126825917,1.5606653808240387,341.6136399889363,38
2,12,2,2,1,6,2,4,6.988023238979071,5.718432790262363,342.7273666009425,36
3,16,1,2,1,3,5,2,4.879786924970415,4.272072966632281,395.247727540725,34
2,16,0,0,3,8,2,3,6.490686773285251,2.694307276835653,335.2104579781004,52
5,14,1,2,1,6,3,1,4.5798433541238435,4.247157459156604,384.7072010882324,28
6,17,0,2,3,7,3,4,8.679382765866103,4.812576438787449,287.71749665689475,25
1,16,2,2,2,8,5,5,9.051208830821917,2.998353155330798,283.6570331163821,37
5,14,2,1,0,1,3,4,8.967669326695184,1.2418296332825314,240.76850203925443,53
4,20,0,1,3,1,2,1,4.828909018584132,4.228379538329653,393.75751320104126,41
6,21,1,0,1,1,3,5,4.1865080956783745,3.993267806384405,370.4296869234471,60
6,9,1,2,2,1,1,5,6.131567294308106,4.22316717246496,341.0923854294386,31
2,16,0,0,0,6,2,2,7.864455324415884,5.8816718148093035,347.4149325259467,40
3,23,0,1,0,3,3,4,6.333653137003662,3.316633957252569,333.94696294838263,58
0,14,1,0,1,8,1,2,6.395159549999865,4.233787785903385,312.27047473860773,50
0,16,1,2,2,5,1,4,8.543330435215294,3.7953482115768487,260.07876367925985,59
2,17,2,0,0,9,3,5,4.215489044728726,4.813850485622034,407.2391967078407,44
0,15,0,2,3,3,4,1,4.178008290503197,3.270577200390784,407.1975676223229,17
1,14,1,1,2,2,2,4,4.835304696016657,4.621050109325015,365.0090650493329,56
5,15,0,1,2,6,5,5,7.061606829284159,1.4485494364622444,305.81693624974935,42
5,21,0,2,2,10,5,5,7.578890098991719,3.741018739573727,284.6966738956994,49
6,19,0,1,1,9,2,1,9.278834668248852,2.1310397183384695,251.8235481487341,55
1,22,1,0,1,9,4,5,4.544670825830818,4.64232740886998,405.80156034839257,53
2,23,2,2,0,1,1,2,7.681076929469347,4.284641906784572,281.18776330423054,21
1,19,0,1,1,2,5,3,7.326786436925085,3.020490246093333,309.13641302322196,48
0,23,2,0,3,9,5,2,4.91932732324651,5.819971924859422,415.9528003880305,28
2,14,1,1,0,6,1,1,4.369847488714205,5.52830177237054,381.7491288463069,45
4,22,0,2,0,9,3,4,5.768457476472496,5.365172960458007,332.33558927661653,49
2,17,0,1,2,5,1,2,8.976060290776289,3.0793109224905613,244.11715749605233,47
6,11,2,0,0,7,4,3,6.268239523549754,2.803713259585961,312.4259232950888,43
5,18,0,0,2,5,3,2,7.8116521975160556,2.779403408916092,277.8303344657465,35
3,13,0,2,3,3,1,2,5.431469801607262,3.613230069219388,345.2980401140761,38
6,12,2,1,0,2,1,5,7.598384834976703,5.215725730287307,319.53413640922076,41
0,13,1,1,1,8,3,4,9.58689278378204,4.284129819393016,269.05441466935554,64
2,22,2,2,0,1,4,5,9.021922296255944,2.0575623961265497,262.188950805987,42
2,22,1,0,2,3,4,1,7.795690438579998,4.863691516001153,347.9621679896313,51
5,12,1,0,0,6,1,1,5.511439493071035,3.1979053122530074,315.39842776536176,52
6,20,0,0,0,5,3,2,6.9364622498168265,2.1770061244286882,283.29253112005347,37
3,22,0,2,0,1,1,1,6.000162389073294,2.922222083709668,336.88951935250554,31
0,16,1,1,1,2,2,3,7.432606219761427,0.6228858935934906,302.4637314133379,63
3,8,0,2,3,5,2,5,7.508728489139832,1.5515664642642921,258.92687026179976,45
3,9,1,2,3,2,4,1,8.480147003111806,1.8432359833115903,284.01753020219894,42
3,13,2,1,1,10,4,3,8.358242061488843,1.9879007815180527,272.15830582324566,67
2,17,2,0,3,7,1,4,4.163930209140599,2.266611773384905,345.0139389770274,59
6,8,0,2,1,1,1,4,6.78478675023749,1.5932641488131845,314.62118544788495,32
1,13,0,0,3,10,3,2,7.869558486793236,4.617046900372627,309.78471389027203,56
2,18,0,2,1,3,1,2,6.299147336108522,0.992866631653686,279.0282957703348,30
5,12,0,1,1,7,4,3,8.19498259026127,4.83489780790128,315.9317377981159,31
5,12,2,2,3,1,2,3,6.625585366337015,2.053320209306749,288.6022405215653,20
3,16,0,1,1,6,1,3,5.784520402452848,1.4649155298986987,303.8837112359514,52
0,19,0,2,2,7,1,1,8.670164947243801,0.8203609790771971,233.16764447159596,30
3,19,0,0,3,5,4,5,4.480255544334662,2.302791186367925,378.97810386479983,60
4,6,0,2,3,3,5,3,5.133318426194546,2.7544868907992432,368.86266605583216,27
6,16,0,2,1,10,1,2,8.550219133494629,5.302012570988481,272.9739851879639,25
2,13,0,0,2,5,3,5,6.506432046512057,3.860627512989571,342.89325526101175,55
2,21,0,0,2,4,4,4,7.5738954728002845,0.7937100215229121,303.7063686597543,56
4,10,2,1,0,1,4,3,4.999572403380821,1.574793500867871,327.105541675504,49
4,12,2,0,2,8,5,3,8.065225024863622,2.4615457525298856,259.3976828002075,45
0,14,1,0,2,10,2,1,8.828385486597462,2.4761662959629755,238.8629406690822,75
1,22,0,2,1,4,3,3,4.152836286550112,1.1660336129928839,362.5134050697169,34
6,18,0,0,3,10,4,3,9.611122055745541,1.5666433007329879,250.99329929618878,58
3,14,0,1,0,7,2,2,5.221112492451791,0.9827007245729178,330.56041401505547,47
0,8,0,1,2,5,2,5,4.978613000899863,4.560152692586235,364.4604116216658,49
1,17,0,0,2,8,1,2,6.412506379915138,2.852101499173166,352.7520816393027,47
1,9,1,0,2,5,2,4,5.079404754249348,3.610121878132182,371.7091024268263,73
4,6,0,1,1,8,3,4,4.990881209780529,4.211736176148781,375.10135437299175,51
4,11,0,1,3,6,5,1,6.879902849278286,1.5652078739711701,291.05268458938804,48
2,18,2,0,1,8,3,4,9.70667731131131,0.9770601257490326,232.453937423684,60
3,21,2,1,0,6,4,2,4.961439038860159,0.8952868568488885,336.1711059292664,51
0,14,1,1,2,2,1,5,6.886167310668941,4.444851426169501,357.150150454567,62
6,12,0,2,1,4,3,5,7.099698857280254,3.976838953928258,339.8619798009113,36
3,20,0,0,3,8,2,5,4.7615599762738166,3.684654277749603,399.6711321098525,56
1,13,1,2,3,6,2,5,8.802583277986955,2.239466955481685,287.3801718707158,59
5,13,1,0,3,9,5,3,9.564175197423388,1.8296963463573228,218.58916166008848,61
3,14,0,1,0,1,3,3,6.030940976303697,1.0297922783807059,282.9556135675551,52
1,20,0,2,3,3,5,2,9.367262549372708,3.6161305104793287,274.7799848378421,34
6,21,1,1,2,9,1,5,8.607947474414289,2.3078675325481286,293.5854746612242,73
5,13,1,1,0,5,1,2,5.440538829472777,2.072850721478962,350.7409310643974,53
5,11,0,0,0,10,4,5,4.112991925840969,5.611321691772391,375.8620408722123,59
4,13,0,1,3,1,5,5,6.445637022085615,2.5575207131781705,296.8045451830092,58
6,21,0,2,1,9,4,5,4.339657747991741,4.249757747142416,396.1916268042547,40
2,6,1,0,2,6,1,4,7.3558819794210395,5.1116165237671565,327.3060507303683,64
5,12,0,1,3,9,2,2,9.533308602134877,2.3752312086585183,246.74039898652558,52
0,15,0,2,2,6,3,2,7.985399489107856,2.3874171151605843,271.0540730530351,39
5,23,0,2,3,10,1,1,5.4340346155569295,2.1507282550854048,369.43364321654826,42
0,23,0,1,3,2,1,4,5.055596784208486,4.768939965766444,386.4497037814147,52
0,18,0,2,1,4,5,3,8.16996214288177,4.493424920434788,276.288153598158,17
4,15,0,2,1,6,5,3,8.917582778309825,4.876939204666023,323.6832280818612,24
1,18,2,2,2,2,1,3,8.85690924687413,4.289237555545609,269.86803058318435,22
5,8,0,1,3,9,4,1,7.094844809488472,0.7899610262011261,308.926776113336,57
0,7,0,2,2,2,2,5,5.693230618620227,2.6763644731303096,320.2039243053457,46
0,9,0,1,3,4,4,1,9.733676944333176,0.7922348503614999,241.386607798752,48
2,13,2,1,3,8,1,3,9.300879180908002,4.436007747273218,260.6980247785115,44
3,21,0,1,3,2,4,5,4.84559796641406,3.5114519329772595,336.23442237915566,55
4,23,0,2,1,8,1,1,5.564017158961416,3.702951993583741,351.2335583088607,37
4,21,1,2,0,9,3,2,6.22392707246288,1.71060424949502,295.6751437951313,57
6,8,1,0,0,10,4,3,7.689078527459369,2.070105040307259,266.4037954140105,64
3,13,0,2,3,9,4,3,8.187504573273387,4.100844200807396,294.4658244784447,42
2,23,2,0,2,7,2,5,8.607878400384745,4.714171784502891,300.9835323975479,52
1,20,2,1,1,9,4,4,6.617423231741537,4.690045236966286,373.29346678880654,65
3,21,0,0,0,5,5,4,8.846020060662674,2.89325659554896,257.44752001931283,58
2,12,2,1,1,2,1,4,5.874955282935947,4.322609370791648,352.5498044860026,54
5,12,0,0,3,4,4,2,7.279114151455068,1.3359202395228862,300.8681853827252,38
6,8,1,2,1,5,1,4,7.675753520881901,1.0360256119376265,286.69163662192403,47
4,23,2,2,3,10,1,2,8.435965239271841,2.64087283600091,271.36972657219184,47
1,6,0,1,2,1,5,3,5.930355802767847,1.6304791456338164,318.87964610809627,45
0,9,0,2,0,10,2,1,6.230591359004577,4.136479050613563,340.21199839968494,36
3,23,0,0,1,3,3,3,5.084777853180091,2.28358835257887,355.57738602113494,54
2,18,2,0,1,9,3,3,7.943063340619939,5.618961634837071,307.15008671952455,57
2,18,0,1,3,6,1,3,8.96260977626355,1.3562693609455798,251.76761115992161,47
5,15,0,1,1,5,1,2,7.322153765270549,3.6408155444505623,292.7745111024541,36
6,15,0,0,0,7,1,5,4.978014555677294,2.3779085815735552,325.55465173337865,51
5,22,0,1,3,7,1,2,4.691138607454951,1.167430504500076,364.78677252092234,42
6,14,1,1,3,4,2,5,9.695537403132938,2.5463696882868976,281.37671123980857,62
5,20,0,0,2,3,4,2,5.5559271733620434,3.3712456010454246,339.4109090579611,44
5,18,0,1,2,6,4,3,7.466896922587813,4.428263162423965,314.77366692444224,25
3,15,0,2,0,2,5,2,6.049126493274884,5.6225768249448365,345.0507139477031,24
4,11,0,1,1,1,2,4,6.5282299318581085,4.449160621810279,304.6578452766334,45
6,10,0,0,3,9,4,5,5.651159357568443,0.6398409298017929,296.1647337550391,64
1,16,0,2,3,2,4,1,5.651077753654435,1.612122948698718,313.92255620287995,30
4,11,1,1,1,4,2,2,4.594633508878102,3.340684726607948,377.1639030551479,55
0,21,0,0,1,1,3,3,9.751373581728572,3.495398261793745,278.4379455730447,54
1,12,1,0,0,5,5,1,4.59457539983367,5.038670453235003,396.1510845113093,45
1,23,1,2,2,4,2,1,9.018400413628761,5.3742724944102855,263.7718912366558,39
0,10,0,1,2,8,1,2,8.765124804043067,4.105554679234206,260.1348831391645,41
3,14,0,1,1,8,1,4,7.649471654645328,5.77650384283332,312.3265618627427,54
5,9,2,1,0,4,4,3,5.327135270058377,1.1515526313932536,355.69314051727827,38
2,17,0,1,0,10,5,4,5.811387026590342,3.7676273481774003,375.4680297519052,65
5,22,2,0,0,5,1,4,9.258485764109897,0.7952202982446488,217.91963409664186,47
5,7,0,2,1,6,4,2,6.402796202787405,4.79328107624756,328.0704231560456,10
5,21,0,1,3,9,2,1,9.917065972218495,3.2541009347273198,287.62260266058775,51
5,23,0,2,3,9,4,1,4.236569428128753,0.9988811694346382,349.80705173830216,44
0,20,0,2,3,9,3,1,4.6390303245517766,4.708641060473448,364.1959885636275,42
0,14,0,0,0,8,3,2,6.452674421882632,4.544548449390427,352.6817605083814,41
3,13,1,2,2,3,2,1,8.343749349036568,2.3838778231598097,281.3109791736131,47
2,13,0,2,1,6,2,2,6.980176643765892,1.2444442423860953,287.0628229537236,39
4,16,2,1,1,6,3,4,6.289254450719474,5.554938696334174,320.96769766967066,53
0,20,0,0,0,4,1,1,6.772399098565318,5.585100485871175,340.4707046620052,44
3,14,0,0,0,3,4,3,9.537360911248562,1.3566181984557117,244.4097867264956,50
6,8,0,0,3,1,5,2,5.597844133001015,0.8218052406981844,287.8864855171647,33
6,14,0,0,3,6,4,2,5.49502346644679,4.115591101989016,356.16069007219113,26
1,15,0,0,3,1,1,1,7.0643543543070555,5.258593014565111,331.473662891088,39
4,19,0,0,0,10,2,2,8.776939416046243,3.2550878078691143,312.39212307476294,64
1,11,2,0,3,4,4,5,8.428886064742533,4.77415762063016,277.1920486242058,46
3,23,1,1,1,2,4,4,5.077373123580387,5.504199245088719,354.30007969986883,56
1,7,0,2,2,10,4,5,8.528340464004078,5.997545618136321,288.55879394257096,52
1,6,0,1,0,4,5,3,4.956236365672561,2.432059364157109,341.89632727273624,44
6,18,0,2,1,7,3,5,9.715543278368798,2.3681410432054184,222.39896660429721,39
2,6,0,0,1,1,5,3,5.19312297846597,2.8062793180028276,376.121584327726,43
3,20,0,1,2,2,5,1,7.761398833850536,1.7611598588735462,298.4633097281098,44
6,19,0,2,0,1,3,3,6.802780771041723,5.591403663834272,319.4847090612589,19
2,9,1,2,2,9,2,5,7.4329332614104535,3.455266285061213,300.87400587167116,70
0,19,0,2,1,5,1,2,8.89147500042867,1.3965962939072112,247.96496897564504,39
1,21,0,1,2,8,2,4,8.3192083626587,2.30733858961107,283.78722892033323,61
1,8,2,0,1,4,4,3,5.601097493074684,3.4407390758991174,333.7217104944485,52
6,18,1,2,0,10,3,2,5.565150315753045,3.748225580023117,374.04998792305474,51
6,12,0,2,2,10,2,4,6.167583589250404,3.693392250053727,324.5253837514971,47
5,12,2,2,0,4,2,2,8.572165950871785,3.4984647393627073,259.50497951114835,20
0,14,1,1,2,2,5,1,5.467982863607855,4.840865205747827,391.57289848902826,44
3,6,1,1,2,1,5,3,9.893934288002892,4.893818768569804,281.99256227646293,49
6,20,0,0,1,8,5,5,6.2366684058657595,4.843561550044662,326.8704113929338,39
6,18,2,0,2,3,2,2,4.304860529509961,5.68519182290681,398.7245674222945,26
4,12,0,2,0,10,4,1,4.811399422030877,4.869370652295377,353.9262240260122,44
5,22,0,2,2,2,4,1,9.460496566625483,4.909159276245579,257.43157123399357,13
2,12,0,1,1,9,2,5,6.257819970917653,1.8222617882552183,296.1440012365375,70
6,6,2,1,3,3,5,2,6.287687014631388,2.85723339673868,314.29604567631253,35
1,20,0,1,2,1,4,5,6.152833956630202,1.697970883816741,297.6593900937246,59
3,7,0,1,0,1,4,5,9.987897167967875,3.927195973957476,277.61313637287736,55
6,18,0,2,2,7,1,2,9.191547360033763,2.9541620656450482,274.6943851677866,26
5,17,0,0,3,5,2,5,9.732916768486662,0.5253037922811017,227.55662035603405,54
1,9,0,0,3,7,5,3,9.100139599780606,3.432167643174338,278.1470759098246,47
4,21,0,2,1,5,1,1,6.878508431437396,2.9998935206035555,326.3087315481272,30
6,9,1,2,1,5,3,2,7.421004362050254,1.7979833295828243,266.77977179811484,35
2,15,0,0,1,6,3,1,4.730166659413306,5.468215644202385,394.97680102912057,35
2,17,0,0,3,4,5,5,7.16931094441682,4.924663191606936,300.8113657315065,49
1,13,0,2,2,4,5,5,5.86020360031619,2.741573461149504,312.3501876729478,35
3,12,0,1,3,5,3,1,4.355804295475117,0.9468176110056328,326.27833524190976,52
2,8,1,1,1,10,5,1,8.688433016069537,1.2246268393458841,258.9749680774487,72
5,16,0,0,0,3,3,2,4.356248279582489,2.346997317074063,373.90396605119304,42
6,16,0,0,1,4,4,5,9.073235010436434,3.2435812767351195,289.083383915509,54
2,19,1,2,2,8,5,1,8.570803020421904,3.204866139617841,261.41595054198706,35
6,15,0,1,0,3,2,2,5.3780116261415944,5.930419373096681,345.029416301943,30
1,6,2,1,2,4,4,4,5.371329017353998,2.9050045945150855,352.5606567463932,64
3,15,2,0,3,5,5,1,7.514588415339533,1.9588196737146868,301.57739213813653,41
2,10,0,1,3,9,4,1,8.0929089291238,4.895272765915827,297.0745527512972,56
3,8,0,1,2,10,2,4,6.331703150796695,1.1749729778894293,278.1654859085384,79
6,18,0,1,1,3,1,3,9.020152504292561,1.949840386005102,271.133039538718,42
6,23,1,2,1,2,1,1,9.381581729757691,4.912805623976924,306.53226147528545,25
2,19,0,0,3,7,4,1,7.3374613942313065,1.8400078616384812,286.69700245411735,46
6,19,0,0,1,3,4,5,8.328343936204298,3.623080249779444,276.1995533576158,48
4,20,0,2,2,10,4,3,6.137450926418615,4.523725009422984,314.339908698024,35
2,23,2,1,0,7,4,2,9.032968894060918,5.9267765315594865,305.5193651367406,38
3,9,2,1,2,10,5,3,6.6652932945607635,2.1578855496032547,289.99681566398567,64
3,16,0,2,1,6,2,4,9.572107900232648,1.494169724202349,213.54095867247074,48
1,22,2,2,3,8,5,3,4.382801526382515,4.603430019328965,355.8181776190187,17
1,17,2,2,0,7,3,3,4.08239069174642,4.179463353760434,389.74266423635794,29
2,9,2,2,3,9,5,5,5.216014925963208,0.7557758352845108,294.78378278500384,54
6,14,0,0,0,5,5,4,8.041228565187174,4.211599902700695,292.66114815956263,34
2,12,1,2,1,2,3,1,6.509030884942491,5.0981775847667725,324.8599076395021,34
3,21,2,2,3,10,3,2,6.69301323217317,5.079323068014152,326.47460797452163,44
5,15,0,2,2,2,4,4,4.8451083508572435,5.061555874150947,388.5065700763759,24
3,10,0,2,1,6,3,3,5.485521826473934,5.61295147953943,389.5240904536943,28
4,22,2,2,1,1,1,3,8.924950179785501,3.2388250607498956,311.63947540736183,34
1,10,2,0,0,1,2,2,9.253107308226014,2.139760388485118,286.6762327385861,52
3,19,2,1,0,7,3,3,9.676025017071925,3.3159994961855963,291.43249379665576,47
6,9,2,0,3,9,4,3,5.559767913532647,5.849295413357975,360.96540550386845,40
6,9,0,1,1,2,4,1,8.52521986871118,3.9294952635075524,324.8301881200314,36
1,7,2,1,3,1,2,3,5.259478483694041,3.5775665593311867,353.90085306531415,53
0,18,2,0,3,8,3,3,7.735967214350501,3.2029619847211372,296.7648766265949,49
1,21,0,0,1,4,2,3,9.83775690055835,5.079697452775146,263.66363350980595,37
2,6,0,2,2,9,5,5,8.013182125907722,5.292143597727939,286.58386224314677,40
4,11,2,1,1,9,4,5,5.714308679377865,5.058010725679891,340.95832969383036,65
6,21,0,1,0,4,1,1,7.503272114364178,5.305382173212239,320.0642308477877,27
4,20,0,1,1,3,3,1,5.068663616547785,1.3121971606494922,352.6220916307564,52
6,16,0,2,0,2,3,3,5.069598033265216,3.004067877586483,378.1442421147903,21
5,20,0,0,0,2,5,4,8.812370760955623,1.0227458500783129,226.2155871872425,41
3,15,0,2,2,6,4,1,5.638928498415088,3.448950342137988,344.5918241863722,31
3,14,2,2,3,10,2,1,8.44020847720049,2.0166242477683296,253.9427225452406,47
3,21,0,1,1,9,2,1,8.648588420945904,0.7576392959478352,254.48050541417243,61
0,8,0,0,3,6,1,4,4.171732471724243,1.6609387440103078,348.0304200713605,64
1,11,1,0,0,1,4,5,8.695261765360595,1.320100908698997,234.46175862327826,70
2,17,0,2,2,8,5,3,6.5726399362968,1.6977225914753644,299.7370943473115,33
0,14,0,0,3,2,2,1,5.635859598920143,1.4765907293313618,293.94336695308766,46
6,19,0,1,2,1,1,2,7.202563750559885,5.739216215707532,365.517006795142,25
2,21,2,2,3,5,3,4,7.6946375944973155,2.09409721441122,261.0298197729094,43
6,18,2,0,3,4,3,5,5.558709007343047,1.3739130451207642,300.2255194015811,49
2,13,0,2,2,10,3,1,8.6117603465536,3.9695985382904295,275.5016163104285,47
2,22,1,1,1,6,1,3,4.439311191380766,1.9026381282445042,347.43157810344155,64
5,17,0,1,1,3,2,3,7.604656982655636,5.061042221525349,326.11729733674764,31
4,19,1,1,0,8,5,1,9.632549697031317,3.2956849294633104,258.1198331768851,58
6,12,1,0,2,10,2,3,7.406545725911526,2.6475116163746986,332.5432700926155,66
0,7,0,2,1,3,1,2,7.409536384376911,4.291114329787117,314.7548871499201,28
6,18,2,0,3,2,2,1,4.116894355984741,3.33960594017168,389.28884656738217,35
5,16,0,1,2,8,4,5,5.627366566465884,2.6589525542377026,347.4972435693417,49
5,8,1,0,0,10,1,4,7.659520493684216,1.3390213232815371,309.5064570406894,75
3,15,0,2,3,6,2,1,6.675816478105993,1.7114554251207978,334.25217136402165,34
6,12,1,2,1,3,4,4,8.92478835410343,5.617647289605117,311.04546242718504,34
3,23,2,0,0,4,5,3,9.663515901399277,2.618239366663004,277.36324253780595,47
4,12,2,1,0,8,1,5,9.806484422930097,5.28070874368695,305.5677589798012,54
6,17,0,0,1,9,2,2,9.312556395387784,3.412212938337423,249.95589966289114,58
6,20,0,2,3,3,2,2,5.255939770782292,3.197590128733091,355.22495562621083,28
1,11,2,2,3,10,1,2,5.991303641961696,2.2485383559758083,303.11501335992847,51
3,9,2,0,3,2,3,5,5.868627851231643,0.5664977595402507,292.76123838609,58
6,13,2,2,0,6,1,5,4.622171301115762,1.8846333858224722,335.15600945113005,39
6,12,1,0,1,10,3,1,9.696455525202062,3.0673232008638003,270.9879009502419,60
3,23,0,1,3,7,5,5,7.81371595310567,1.5248617671568174,264.39247511762113,57
3,13,0,2,1,4,5,2,8.639356642351498,2.4022996181305905,283.9244201659543,29
1,10,2,0,0,7,2,4,5.151140307595424,2.343991166517178,345.94317343515587,63
5,6,0,2,2,4,5,5,5.46750272058729,1.2574684576944826,294.0848995689479,31
4,19,1,2,2,6,1,3,5.360933122386977,3.403638578076001,372.68725388694776,47
6,9,1,2,3,6,4,5,6.7228415361278495,5.322516086373485,357.4787364117818,35
1,7,2,1,2,10,3,5,5.882318257070758,2.6104096322242847,355.50099088518687,72
5,6,0,0,1,10,4,1,5.304264480588754,1.8432868101589512,308.1073278054103,57
4,23,0,0,1,10,5,1,5.554202678097137,2.238202142537619,305.59418378032046,64
2,19,0,1,3,2,3,2,7.559122594810199,5.385281862354381,302.2799362730861,44
4,6,0,2,3,7,2,4,8.061551254906512,4.554751567771642,281.31806769981824,30
4,8,1,1,1,2,4,4,5.246056007885184,4.160095941030144,384.1131566284301,59
3,17,1,0,2,1,2,2,4.189671973383154,4.837791390325538,407.92706246746394,30
1,19,1,1,3,4,5,3,9.014105349159568,0.9653574023674167,257.4488537401555,52
1,6,0,0,2,1,1,5,6.858364975771954,4.043678310669935,297.5985802257453,47
6,17,0,2,1,2,5,2,9.684774866908594,2.0008462232467052,255.20360885054674,17
0,8,0,2,3,7,2,2,4.298524190358092,4.274551283795901,380.74900844271286,28
6,20,2,0,2,4,4,1,8.436104602916249,5.142228502517756,317.5075970494721,30
6,15,0,2,0,4,3,2,4.849717496551465,5.723531134347694,404.3864043133027,10
4,19,0,2,0,9,3,2,7.715527421588581,4.739335065332441,292.93958521691263,35
5,12,1,2,1,7,2,1,8.833907173830635,2.4727050566948003,281.0633497728201,38
1,22,0,0,3,2,1,3,5.621330731396274,3.4448074582123445,375.47094437640914,46
